datetime,open,high,low,close,volume
2021-01-27,282.53000,283.45001,268.12000,272.14001,35346200
2021-01-28,277.17999,286.79001,264.70001,265,37758800
2021-01-29,265.29999,266.56000,254.85001,258.32999,30389500
2021-02-01,259.51999,264.17001,254.91000,262.010010,22914300
2021-02-02,264,268.85001,263.26999,267.079987,17320800
2021-02-03,265.62000,269.20001,263.84000,266.64999,14223400
2021-02-04,267.010010,268.16000,264,266.48999,16060000
2021-02-05,266.79999,269.17001,265.67001,268.10001,12454400
2021-02-08,268.75,269.85999,265,266.57999,13755200
2021-02-09,266.44000,273.39001,265.75,269.45001,14613400
2021-02-10,272.45001,273.79999,267.72000,271.87000,14687200
2021-02-11,271.89001,273.57999,268.48999,270.39001,12828600
2021-02-12,270.51999,271.17999,268.34000,270.5,9097600
2021-02-16,270.79999,276.60001,270.049988,273.97000,15417200
2021-02-17,271.23999,273.97000,269.57999,273.57001,12763200
2021-02-18,269.57001,271.95001,266.029999,269.39001,15249100
2021-02-19,269.85999,270.26999,260.14999,261.56000,25622600
2021-02-22,257.95001,263.070007,257.53000,260.32999,17434900
2021-02-23,259.5,267.45999,254.96001,265.85999,21924600
2021-02-24,262.32999,266.38000,258.39001,264.31000,15736100
2021-02-25,262.29999,266.94000,254.039993,254.69000,19053100
2021-02-26,256.47000,265.54999,256.47000,257.62000,26619500
2021-03-01,260.82001,266.64999,257.89999,264.91000,22157300
2021-03-02,265.78000,266.70999,258.64999,259,15191700
2021-03-03,260.29001,260.98999,255.10001,255.41000,15513500
2021-03-04,256.47000,266.48999,253.5,257.64001,31626500
2021-03-05,260.67001,265.45001,255.61000,264.28000,26820100
2021-03-08,265.54999,265.57999,255.050003,255.31000,18391800
2021-03-09,261.17999,268.53000,259.81000,265.73999,22039700
2021-03-10,268.64001,268.97000,262.87000,264.89999,14210300
2021-03-11,268.10999,277.89999,267.82001,273.88000,21834000
2021-03-12,269.14001,269.73999,264.019989,268.39999,20600200
2021-03-15,269.079987,275.95999,268.5,273.75,16844800
2021-03-16,276.079987,282.14001,274.79999,279.28000,22437700
2021-03-17,275.70999,286.23001,275.41000,284.010010,21315000
2021-03-18,279.87000,285.19000,278.28000,278.62000,18728300
2021-03-19,281.22000,292.79999,281.20001,290.10999,38930500
2021-03-22,290.45001,299.70999,286.75,293.54001,28273100
2021-03-23,293.14999,298,289.81000,290.63000,23000900
2021-03-24,291,291.72000,281.16000,282.14001,18675000
2021-03-25,280.98001,288.059998,277.75,278.73999,24505600
2021-03-26,278.29999,284.5,277.76999,283.019989,17629200
2021-03-29,285.76999,293.17999,284.70001,290.82001,21718800
2021-03-30,289.82999,292.47000,286.70001,288,17474500
2021-03-31,289.98999,296.5,288.60999,294.53000,19498200
2021-04-01,298.39999,302.39999,296.60001,298.66000,17616000
2021-04-05,300.89001,310.76999,300.67999,308.91000,28237000
2021-04-06,308.84000,311.35001,305.25,306.26001,17335200
2021-04-07,306.34000,314.25,305.5,313.089996,22855200
2021-04-08,314.85001,315.88000,310.049988,313.019989,20894100
2021-04-09,311.39999,314.73999,310.32999,312.45999,15988600
2021-04-12,311.049988,312.14999,307.92999,311.54001,10881900
2021-04-13,312.20999,314.42999,309.32001,309.76001,14036900
2021-04-14,307.29999,308.029999,301.95001,302.82001,17421400
2021-04-15,306.34000,310.14001,304.10001,307.82001,14558300
2021-04-16,308.17001,308.95001,304.60999,306.17999,13059200
2021-04-19,305.010010,307.70001,300.56000,302.23999,14553500
2021-04-20,301.98999,305.10001,297.20999,302.64999,16796400
2021-04-21,301.95001,301.98001,297.39001,301.47000,14863500
2021-04-22,301.32999,302.92001,296.040009,296.51999,16375400
2021-04-23,298.76001,302.59000,297.14999,301.13000,17536800
2021-04-26,303.34000,305.79999,301.56000,303.040009,16172600
2021-04-27,304.28000,305.34000,301.10999,303.57001,15309300
2021-04-28,307.35999,310.92001,305.37000,307.10001,33907200
2021-04-29,330.12000,331.81000,321.60999,329.51001,56526800
2021-04-30,326.14001,329.82001,324.5,325.079987,26332400
2021-05-03,326.17001,328.54999,321.84000,322.57999,18719500
2021-05-04,320.019989,322.19000,313.12000,318.35999,24032600
2021-05-05,318.19000,321.059998,314.48999,315.019989,15577600
2021-05-06,314.51999,320.23999,313.26999,320.019989,19012200
2021-05-07,322.38000,322.94000,318.75,319.079987,15916700
2021-05-10,314.35001,314.57999,304.82999,305.97000,24239200
2021-05-11,300.75,306.84000,299.69000,306.53000,18920100
2021-05-12,301.13000,304.95999,298.19000,302.54999,24645500
2021-05-13,306.079987,308.85999,302.76999,305.26001,18079200
2021-05-14,309.54001,316.85001,309.079987,315.94000,19245700
2021-05-17,313.54999,315.67999,311.57999,315.45999,15401300
2021-05-18,315.59000,316.5,309.81000,309.95999,14522400
2021-05-19,304.19000,314.66000,303.57001,313.59000,19106200
2021-05-20,313.57999,319.25,313.16000,318.60999,17320200
2021-05-21,319.29001,319.92999,315.81000,316.23001,13600900
2021-05-24,318.20999,325.95001,318.029999,324.63000,16445400
2021-05-25,327.079987,329.17999,324.79999,327.79001,16437000
2021-05-26,328.35001,329.82999,325.82001,327.66000,9686900
2021-05-27,328,333.78000,326.76001,332.75,20477700
2021-05-28,331,332.87000,328.32999,328.73001,12037400
2021-06-01,330.14999,331.42001,326.64001,329.13000,11765900
2021-06-02,330.38000,331.87000,327.12000,329.14999,11654300
2021-06-03,325.78000,327.38000,323.48001,326.040009,12610800
2021-06-04,325.89999,332.45999,325.17999,330.35001,13289400
2021-06-07,329.48001,337.69000,328.92999,336.57999,20136700
2021-06-08,336.70001,338.29999,332.23999,333.67999,14580500
2021-06-09,335.73999,336.79999,330,330.25,13727900
2021-06-10,330.79001,333.94000,328.54999,332.45999,13240200
2021-06-11,332.57999,332.82999,328.92999,331.26001,13587900
2021-06-14,331.89999,336.82001,329.81000,336.76999,12250800
2021-06-15,336.98999,339.92001,335.029999,336.75,15795200
2021-06-16,336.70001,337.54999,328.72000,331.079987,17232200
2021-06-17,330.48999,337.98001,330.14999,336.51001,17794100
2021-06-18,334.53000,336.14999,329,329.66000,23039500
2021-06-21,331.089996,332.92001,327.64999,332.29001,11337500
2021-06-22,332.69000,339.92001,332.60001,339.029999,15345300
2021-06-23,339.35001,343.42001,338.20001,340.59000,14817800
2021-06-24,341.85001,344.89999,341.79001,343.17999,12329100
2021-06-25,342.59000,344.12000,339.67999,341.37000,14594400
2021-06-28,342.45999,358.14001,341.76999,355.64001,29156100
2021-06-29,356.26999,356.73999,349.049988,351.89001,21417300
2021-06-30,352.17001,352.92001,347.17001,347.70999,15107500
2021-07-01,346.82001,354.67001,346.5,354.39001,17137000
2021-07-02,355.10001,356.44000,352.62000,354.70001,11521300
2021-07-06,356.5,358.79001,349.17999,352.78000,13488500
2021-07-07,355.26001,356.48999,350,350.48999,14218900
2021-07-08,345.73001,348.32999,342.56000,345.64999,14406500
2021-07-09,345.32001,350.70999,345.26999,350.42001,13018700
2021-07-12,351.23001,354.19000,349.64001,353.16000,10018600
2021-07-13,351.5,358.48999,348.79999,352.089996,11456000
2021-07-14,354.56000,355.20001,346.73001,347.63000,13894200
2021-07-15,349.23001,349.23001,340.22000,344.45999,14781600
2021-07-16,344.91000,345.98999,340.14001,341.16000,11026100
2021-07-19,337.57001,339.79001,334.54001,336.95001,14372300
2021-07-20,338.79999,343.45001,334.5,341.66000,11024300
2021-07-21,341.5,346.51999,341.25,346.23001,9279700
2021-07-22,346.67999,351.54001,345.20999,351.19000,12385400
2021-07-23,360.91000,375.32999,357.19000,369.79001,33694300
2021-07-26,369.57999,374.44000,368.22000,372.45999,14925200
2021-07-27,371.91000,373.14999,364.54999,367.81000,15705400
2021-07-28,374.56000,377.54999,366.92999,373.28000,29676900
2021-07-29,361,365.51999,356.73999,358.32001,33413200
2021-07-30,354,360.73001,352.94000,356.29999,15976200
2021-08-02,358.10001,359.39999,350.73999,351.95001,13180400
2021-08-03,352.73001,353.76999,347.70001,351.23999,12406100
2021-08-04,352.42001,360.48001,351.51001,358.92001,14180600
2021-08-05,359.64001,363.89999,356.89999,362.97000,10247200
2021-08-06,361.39999,365.14999,361.39999,363.51001,8925000
2021-08-09,363.76001,365.78000,360.75,361.60999,7798900
2021-08-10,361.82999,364.10001,359.040009,361.13000,7469900
2021-08-11,362.10001,362.35999,357.81000,359.95999,8400300
2021-08-12,358.45001,363,357.10999,362.64999,7170700
2021-08-13,362.97000,364.66000,361.48001,363.17999,7195700
2021-08-16,362.51999,366.95001,357.38000,366.56000,11222100
2021-08-17,362.98001,364.67001,355.070007,358.45001,12328700
2021-08-18,356.25,359.85999,355.14999,355.45001,10042400
2021-08-19,351.35001,357.57001,351,355.12000,12004500
2021-08-20,354.60001,359.98999,353.31000,359.37000,8697700
2021-08-23,359.44000,365.69000,359.10001,363.35001,10942000
2021-08-24,363.66000,367.95999,361.84000,365.51001,9235100
2021-08-25,365.60001,370.85999,365.39999,368.39001,9684500
2021-08-26,368.38000,369.44000,364.13000,364.38000,7888700
2021-08-27,365.10001,373.73999,364.079987,372.63000,11219100
2021-08-30,372.56000,381.48999,370.51999,380.66000,13547300
2021-08-31,379.95001,382.76001,378.79999,379.38000,12345400
2021-09-01,379.59000,384.32999,378.81000,382.049988,11567200
2021-09-02,381.5,381.75,374.059998,375.28000,14832900
2021-09-03,374.75,377.16000,373.10999,376.26001,7509600
2021-09-07,375.88000,382.95999,373.14999,382.17999,10793800
2021-09-08,380.16000,380.87000,374.79001,377.57001,11067200
2021-09-09,377.64001,379.82999,376.57001,378,9098900
2021-09-10,381.35999,383.79001,378.26001,378.69000,11549600
2021-09-13,381.67999,381.75,374.35001,376.51001,13026300
2021-09-14,377.39999,378.59000,375.10999,376.53000,8711600
2021-09-15,377,377.56000,367.67001,373.92001,17940300
2021-09-16,372.79001,373.56000,369.70999,373.059998,11934200
2021-09-17,371.41000,371.41000,361.59000,364.72000,26299000
2021-09-20,359.29999,361.029999,349.79999,355.70001,19822800
2021-09-21,358.5,360.040009,355.19000,357.48001,11751900
2021-09-22,347.23001,349.84000,340.69000,343.20999,43692900
2021-09-23,345.35999,349.67001,343,345.95999,21806300
2021-09-24,343.23999,354.35001,342.37000,352.95999,18801900
2021-09-27,349.81000,355.14999,347.079987,353.57999,15205800
2021-09-28,347.97000,349.60001,338.92001,340.64999,21710300
2021-09-29,343.14999,345.23001,338.88000,339.60999,14452200
2021-09-30,340.45001,342.79999,338.14999,339.39001,16547100
2021-10-01,341.60999,345.019989,338.64001,343.010010,14905300
2021-10-04,335.53000,335.94000,322.70001,326.23001,42885000
2021-10-05,328.57999,335.17999,326.16000,332.95999,35377900
2021-10-06,329.73999,334.38000,325.79999,333.64001,26443000
2021-10-07,337,338.84000,328.98001,329.22000,28307500
2021-10-08,331.51001,333.39999,328.70999,330.049988,15946100
2021-10-11,327.63000,330.45999,325.31000,325.45001,14708200
2021-10-12,323.029999,324.38000,317.37000,323.76999,31658700
2021-10-13,326.97000,327,322.66000,324.54001,14761500
2021-10-14,328.35999,330.51999,327.10001,328.53000,14302200
2021-10-15,328.67999,329.070007,322.51001,324.76001,21596400
2021-10-18,328.95001,335.89001,327.5,335.34000,21585000
2021-10-19,339.64999,342.45999,337.28000,339.98999,18786300
2021-10-20,343.45001,343.98001,339.45001,340.78000,13639500
2021-10-21,340.28000,342.31000,337.79999,341.88000,16354400
2021-10-22,326.35001,329.63000,321.10999,324.60999,35224500
2021-10-25,320.29999,329.56000,319.72000,328.69000,38409000
2021-10-26,328.26001,330.20999,309.60001,315.81000,65654000
2021-10-27,314.19000,319.25,312.059998,312.22000,29971800
2021-10-28,312.98999,325.51999,308.10999,316.92001,50806800
2021-10-29,320.19000,326,319.60001,323.57001,37059400
2021-11-01,326.040009,333.45001,326,329.98001,31518900
2021-11-02,331.38000,334.79001,323.79999,328.079987,28353000
2021-11-03,327.48999,332.14999,323.20001,331.62000,20786500
2021-11-04,334.010010,337.26999,332.64999,335.85001,22495300
2021-11-05,340.31000,346.79001,339.64001,341.13000,26872800
2021-11-08,344.42001,344.79001,338.34000,338.62000,18342500
2021-11-09,340,341.31000,334.47000,335.37000,17556700
2021-11-10,332.48999,333.19000,325.51001,327.64001,21872600
2021-11-11,329.82001,332.45999,327,327.73999,12376600
2021-11-12,330.17999,341.85999,329.78000,340.89001,25414300
2021-11-15,344.34000,353.64999,343.20001,347.56000,25076600
2021-11-16,343.82999,346.64999,340.87000,342.95999,18181100
2021-11-17,344.23999,347.29999,340.10001,340.76999,13602800
2021-11-18,339.72000,342.45999,335.29999,338.69000,17487200
2021-11-19,342.20001,352.10001,339.89999,345.29999,26488500
2021-11-22,349.049988,353.82999,340.51001,341.010010,27116800
2021-11-23,338.92999,341.39999,333.5,337.25,17225000
2021-11-24,336,341.78000,332.81000,341.059998,13566200
2021-11-26,335.79999,337.75,331.89999,333.12000,14750700
2021-11-29,336.89001,340.67001,335.31000,338.029999,16650900
2021-11-30,335,335.81000,323.42999,324.45999,25390000
2021-12-01,330.29001,330.5,310.29001,310.60001,30329600
2021-12-02,311.39999,314.60001,307.20001,310.39001,24396200
2021-12-03,313.73001,313.75,299.5,306.84000,27471000
2021-12-06,308.13000,320.10001,306.34000,317.87000,21758300
2021-12-07,321.57001,326.54001,321,322.81000,18794000
2021-12-08,325,332.75,323.070007,330.56000,19937700
2021-12-09,329.54001,336.13000,328,329.82001,16879200
2021-12-10,332.56000,335.029999,326.37000,329.75,14528000
2021-12-13,330.95001,341.089996,329.59000,334.48999,22948700
2021-12-14,328.049988,335.70001,327.64999,333.73999,20461000
2021-12-15,332.48999,342.10999,323.98001,341.66000,24681300
2021-12-16,338.98001,344.45999,333.73999,334.89999,22635000
2021-12-17,332.79999,337.10999,330.75,333.79001,40012600
2021-12-20,329.78000,329.89999,322.53000,325.45001,17901800
2021-12-21,326.41000,336,323.75,334.20001,16116800
2021-12-22,333.79999,334.51001,328.26001,330.45001,16764600
2021-12-23,330.10001,336.67001,328.35999,335.23999,13987700
2021-12-27,338.85001,347.87000,338.010010,346.17999,17795000
2021-12-28,346.63000,352.70999,345.20001,346.22000,16637600
2021-12-29,346.91000,349.69000,341.64001,342.94000,10747000
2021-12-30,344,347.23001,343.22000,344.35999,10593300
2021-12-31,343.019989,343.44000,336.26999,336.35001,12870500
2022-01-03,338.29999,341.079987,337.19000,338.54001,14537900
2022-01-04,339.95001,343.089996,331.87000,336.53000,15998000
2022-01-05,333.019989,335.76001,323.84000,324.17001,20564500
2022-01-06,322.82001,339.17001,322.72000,332.45999,27962800
2022-01-07,332.73999,337,328.88000,331.79001,14722000
2022-01-10,325.31000,328.34000,315.42999,328.070007,24942400
2022-01-11,326.78000,334.63000,325.28000,334.37000,16226800
2022-01-12,335.17999,336.37000,330.029999,333.26001,14104900
2022-01-13,334.98001,335.63000,325.76001,326.48001,14797100
2022-01-14,321.79001,332.73001,321.20999,331.89999,16868500
2022-01-18,323.29001,324.20999,317.64001,318.14999,22645600
2022-01-19,319.57999,327.10001,319.32999,319.59000,20814700
2022-01-20,323.89999,327.82001,315.98001,316.56000,16925000
2022-01-21,314.81000,318.31000,303.040009,303.17001,28710700
2022-01-24,297.84000,309.53000,289.010010,308.70999,38878100
2022-01-25,299.95001,306.23001,297.57999,300.14999,25108500
2022-01-26,307.010010,307.51001,290.85001,294.63000,28348800
2022-01-27,297.75,301.70999,294.26001,294.64001,21629900
2022-01-28,295.62000,301.89999,293.029999,301.70999,21871600
2022-01-31,300.67999,313.79001,299.32001,313.26001,21579500
2022-02-01,314.56000,319.66000,312.12000,319,18023800
2022-02-02,327.82001,328,316.87000,323,58458300
2022-02-03,244.64999,248,235.75,237.75999,188119900
2022-02-04,234.97000,242.61000,230.11000,237.089996,89342200
2022-02-07,237.70000,238.30000,224.0099945,224.91000,88613800
2022-02-08,220.85001,225.77000,216.14999,220.17999,94729700
2022-02-09,224.20000,233.37000,222.21001,232,86563300
2022-02-10,228.27000,235,226.70000,228.070007,49310400
2022-02-11,228.46001,230.42000,218.77000,219.55000,46156900
2022-02-14,219.31000,221,214.78000,217.70000,38184000
2022-02-15,220.47000,221.14999,215.059998,221,42685500
2022-02-16,212.41000,217.46001,212.36000,216.53999,45817500
2022-02-17,214.020004,217.5,207.16000,207.71001,38747500
2022-02-18,209.39000,210.75,205.17999,206.16000,37128400
2022-02-22,202.34000,207.48000,200.059998,202.080002,39852400
2022-02-23,204.16000,206.94000,198.050003,198.45000,44481400
2022-02-24,191.059998,208.35001,190.22000,207.60001,49957200
2022-02-25,204.94000,211.32001,203.17999,210.48000,37627600
2022-02-28,207.67999,213.14999,206.83000,211.029999,34239800
2022-03-01,209.87000,211.75,202.22000,203.49001,27094900
2022-03-02,204.78000,209.14999,202.020004,208.11000,29452100
2022-03-03,209.020004,209.080002,201.42000,202.97000,27263500
2022-03-04,202.37000,205.89000,198.78999,200.059998,32130900
2022-03-07,200.78999,200.89000,187.28000,187.47000,38560600
2022-03-08,187.85001,196.70000,186.11000,190.28999,37508100
2022-03-09,195.74001,199.10001,193.92000,198.5,31894700
2022-03-10,194.84000,196.28000,191.070007,195.21001,24853000
2022-03-11,192.64000,193.56000,186.67000,187.61000,34694500
2022-03-14,187.029999,192.28999,185.82001,186.63000,31010500
2022-03-15,190.80000,192.28000,185.91000,192.029999,31721700
2022-03-16,194.70000,203.73000,194.52000,203.63000,40640300
2022-03-17,201.70000,208.039993,201.11000,207.84000,29499700
2022-03-18,206.70000,216.80000,206,216.49001,52128000
2022-03-21,214.5,214.71001,207.63000,211.49001,30142300
2022-03-22,211.37000,219.46001,210.17999,216.64999,31998800
2022-03-23,213.33000,216.80000,212.16000,213.46001,23717300
2022-03-24,215,220.67000,214.78999,219.57001,31502300
2022-03-25,220.50999,225.5,218.89000,221.82001,40039000
2022-03-28,222.13000,224.039993,219.53999,223.59000,26224100
2022-03-29,226.070007,230.89000,225.28999,229.86000,31417900
2022-03-30,228.91000,231.14999,226.71001,227.85001,25588000
2022-03-31,228.45000,228.49001,222.25999,222.36000,24192300
2022-04-01,224.55000,227.28000,222.70000,224.85001,19544800
2022-04-04,225.98000,234.35001,225.86000,233.89000,28054800
2022-04-05,234.080002,236.86000,231.020004,231.84000,29727200
2022-04-06,226.91000,228.99001,221.41000,223.30000,28995100
2022-04-07,223.92999,225.52000,218.56000,222.95000,21037200
2022-04-08,222.38000,225.13000,220.029999,222.33000,18375700
2022-04-11,218.42000,220.61000,215.22000,216.46001,20516600
2022-04-12,220.24001,222.029999,213.13000,214.14000,20128800
2022-04-13,211.82001,216.61000,211.33000,214.99001,19231800
